lead_id,email,company,source,status,geo_id,created_at,updated_at
L000960,pcurtis@example.com,Morgan-Spencer,Partner,Disqualified,GEO0720,2024-02-05T04:01:55,2024-12-22T07:42:12
L000961,janice23@example.net,"Flowers, Parker and Johnson",Event,Qualified,GEO0599,2025-04-13T07:04:09,2026-01-08T08:53:28
L000962,asullivan@example.org,"Taylor, Richardson and Rodriguez",Event,Disqualified,GEO0675,2026-01-23T07:14:05,2026-02-15T23:40:09
L000963,ismith@example.org,Atkins Ltd,Outbound,Qualified,GEO0142,2024-03-23T08:43:16,2025-01-09T10:47:00
L000964,lperkins@example.com,Schmitt-Dougherty,Inbound SDR,Qualified,GEO0250,2025-10-15T08:11:55,2025-11-03T15:33:31
L000965,rachel95@example.org,"Hernandez, King and Stark",Web,Working,GEO0058,2025-06-15T01:22:58,2026-02-11T11:10:51
L000966,nhanna@example.net,Moore-Smith,Event,Qualified,GEO0505,2024-12-09T21:32:12,2025-06-21T09:38:43
L000967,wanda27@example.com,Wilkerson-Short,Inbound SDR,Disqualified,GEO0696,2024-05-17T19:25:52,2025-07-03T17:04:00
L000968,adamvargas@example.org,"Washington, Hall and Hays",Web,Working,GEO0263,2025-03-19T00:58:30,2025-06-11T03:35:54
L000969,kmcguire@example.net,Joseph LLC,Inbound SDR,Qualified,GEO0260,2024-06-23T11:15:46,2025-06-01T07:34:10
L000970,waterselizabeth@example.com,"Johnson, Martinez and Lara",Web,Disqualified,GEO0182,2024-04-28T00:34:35,2025-06-20T09:08:39
L000971,stephaniemorris@example.org,Santos-Patterson,Referral,Working,GEO0335,2024-10-06T02:52:16,2026-01-25T09:37:14
L000972,owhitney@example.com,Williams-Ballard,Event,Nurture,GEO0716,2026-01-13T18:19:07,2026-01-13T19:31:47
L000973,allendiane@example.com,Cook Ltd,Outbound,Disqualified,GEO0208,2025-01-15T23:59:49,2025-09-21T21:56:51
L000974,martinezwendy@example.org,Roy Ltd,Inbound SDR,Qualified,GEO0011,2026-01-29T18:33:30,2026-02-23T00:35:28
L000975,morganflores@example.com,Martin-Nguyen,Partner,Disqualified,GEO0067,2024-03-01T19:47:13,2025-03-11T08:44:10
L000976,jacobjones@example.net,Rice-Campbell,Referral,Qualified,GEO0168,2025-04-08T19:13:05,2025-12-01T20:30:02
L000977,jnguyen@example.org,Lee and Sons,Referral,Qualified,GEO0350,2025-05-16T07:42:02,2025-12-21T13:37:18
L000978,diazkayla@example.net,Villegas Inc,Referral,Qualified,GEO0179,2024-04-19T01:15:07,2025-04-16T18:07:21
L000979,billy07@example.org,Castillo Group,Web,Working,GEO0258,2025-04-22T09:52:12,2025-05-07T11:38:25
L000980,nbenitez@example.org,Garcia LLC,Web,Qualified,GEO0514,2024-04-27T11:01:23,2024-05-24T07:21:05
L000981,jwilliams@example.net,"Medina, Mckay and Rodriguez",Referral,Disqualified,GEO0162,2026-02-20T16:45:25,2026-02-20T09:42:48
L000982,seanconway@example.com,"Hoover, Rogers and Fischer",Partner,New,GEO0762,2024-01-19T03:36:48,2025-08-10T04:10:41
L000983,gerald32@example.com,Snyder-Harris,Referral,Disqualified,GEO0653,2024-05-25T04:52:58,2025-12-14T20:40:42
L000984,martingregory@example.org,Arnold PLC,Outbound,New,GEO0465,2024-01-16T10:22:24,2024-11-18T05:17:20
L000985,karen11@example.com,Costa Ltd,Web,Disqualified,GEO0682,2026-02-26T19:28:10,2026-02-27T18:25:06
L000986,ibrewer@example.org,Roberts-Hill,Event,Working,GEO0556,2026-02-18T05:42:49,2026-02-20T20:46:11
L000987,andrewharrell@example.com,"Jones, Vaughn and Lopez",Outbound,New,GEO0384,2025-03-23T14:15:15,2025-10-12T13:02:23
L000988,larryherrera@example.com,Waller Group,Partner,Disqualified,GEO0304,2024-07-18T08:16:20,2025-01-04T09:39:41
L000989,ronaldanderson@example.org,Brewer-Mosley,Event,Nurture,GEO0670,2024-01-18T23:49:54,2024-03-27T07:10:13
L000990,robert19@example.org,Jones LLC,Event,New,GEO0655,2025-04-05T07:23:54,2025-11-28T19:21:14
L000991,melissa17@example.org,"Bell, Turner and Jacobson",Inbound SDR,Nurture,GEO0651,2025-09-14T10:41:23,2026-02-15T04:35:40
L000992,melissabennett@example.net,"Johnson, Miles and Lee",Inbound SDR,Nurture,GEO0430,2024-04-21T20:47:52,2024-08-04T10:19:30
L000993,eric49@example.net,Cohen Ltd,Event,Qualified,GEO0133,2024-09-03T06:05:36,2025-05-03T06:25:24
L000994,aball@example.net,"Wood, Kidd and Ray",Inbound SDR,Working,GEO0319,2024-12-13T00:15:20,2026-02-22T08:25:05
L000995,onealjacob@example.org,Mills-Lewis,Web,Disqualified,GEO0530,2024-05-25T11:40:19,2025-01-20T18:45:06
L000996,hbaker@example.com,"Williams, Mills and Sherman",Referral,Working,GEO0166,2024-07-29T11:40:21,2025-10-05T22:50:01
L000997,ssanders@example.org,Douglas Group,Web,New,GEO0760,2024-02-20T03:18:43,2025-02-03T09:30:35
L000998,annaconley@example.org,Cummings-White,Event,Qualified,GEO0057,2024-08-31T07:29:16,2026-02-02T04:43:25
L000999,castrobradley@example.org,Diaz and Sons,Referral,Working,GEO0256,2024-05-16T18:42:35,2025-07-09T22:06:35
L001000,kreid@example.org,Rivera Group,Partner,Disqualified,GEO0731,2026-01-27T02:32:53,2026-02-21T06:22:49
L001001,jasonpalmer@example.org,Cruz-Martinez,Referral,New,GEO0557,2025-09-06T08:28:00,2025-11-16T23:12:06
L001002,bstevenson@example.com,"Davenport, Lynn and Phillips",Event,Working,GEO0091,2025-10-17T01:08:40,2025-11-04T09:03:39
L001003,john65@example.org,Sherman Group,Inbound SDR,New,GEO0732,2025-08-19T09:50:37,2026-02-15T04:05:16
L001004,floresjulie@example.net,Rogers-Floyd,Web,Qualified,GEO0467,2024-04-04T00:45:05,2025-12-11T02:50:50
L001005,adam49@example.net,Castillo Inc,Web,Nurture,GEO0714,2024-11-22T05:56:09,2025-12-22T08:50:34
L001006,kellerkristin@example.com,"Brown, Chavez and Andrews",Outbound,New,GEO0687,2026-01-17T08:11:00,2026-02-05T22:35:35
L001007,bakercarl@example.net,Diaz-Ellis,Referral,Qualified,GEO0628,2026-01-07T06:42:10,2026-01-08T21:03:45
L001008,megan48@example.net,Luna Inc,Partner,Qualified,GEO0741,2024-07-10T06:37:29,2024-09-05T00:29:12
L001009,markallen@example.org,Rich-Robinson,Event,Disqualified,GEO0504,2024-10-02T06:34:42,2025-01-26T00:07:15
L001010,ibarrajennifer@example.net,Gonzalez-Perry,Web,New,GEO0747,2025-03-10T21:22:57,2025-03-30T23:54:25
L001011,aaron24@example.com,"Morrow, Shea and Olson",Event,Qualified,GEO0608,2024-11-13T12:47:43,2025-06-03T03:12:39
L001012,vargaskenneth@example.com,Anderson-Gilmore,Web,New,GEO0392,2025-03-02T01:30:25,2026-01-19T08:29:14
L001013,murphynicole@example.net,"Jenkins, Garcia and Caldwell",Inbound SDR,New,GEO0196,2024-10-25T07:27:06,2025-12-08T21:33:16
L001014,glenn22@example.com,"Morris, Hill and Knight",Web,Qualified,GEO0477,2024-02-06T08:46:49,2026-02-03T22:34:41
L001015,madison75@example.com,Camacho-Espinoza,Event,Nurture,GEO0246,2026-02-03T13:49:54,2026-02-04T01:32:06
L001016,danielle63@example.org,Drake Ltd,Event,Disqualified,GEO0437,2024-03-11T12:53:20,2024-03-18T06:59:08
L001017,walkerhannah@example.com,Chavez-Hunt,Outbound,Qualified,GEO0353,2024-01-25T23:11:25,2026-02-19T02:21:27
L001018,porterdiana@example.net,Mann and Sons,Partner,Nurture,GEO0668,2025-07-13T07:43:15,2025-08-10T20:18:58
L001019,frichardson@example.org,Miller-Webb,Partner,Qualified,GEO0427,2025-03-29T22:17:48,2025-10-21T07:50:34
L001020,kaitlyn77@example.com,"Parker, James and Carpenter",Event,Working,GEO0041,2025-07-10T17:57:59,2025-10-25T20:55:13
L001021,jeremy20@example.org,Orozco-Davis,Web,New,GEO0024,2025-12-01T16:59:35,2026-01-07T09:21:54
L001022,jonesjonathan@example.org,Paul PLC,Inbound SDR,New,GEO0222,2025-12-07T05:23:50,2025-12-26T17:17:14
L001023,hawkinsjennifer@example.net,Thomas-Clay,Partner,Working,GEO0426,2024-04-25T11:17:14,2024-08-26T07:52:54
L001024,pbrown@example.org,"Turner, Leon and Giles",Referral,New,GEO0011,2026-01-21T11:11:49,2026-02-27T09:28:11
L001025,chavezchristina@example.org,Powell Group,Partner,Working,GEO0215,2025-10-15T00:00:48,2026-01-19T14:11:32
L001026,cynthiapoole@example.com,Graham PLC,Event,Working,GEO0102,2025-11-19T05:53:18,2026-02-27T08:11:56
L001027,ufranklin@example.com,"Cole, Johnson and Garcia",Inbound SDR,Working,GEO0106,2024-07-30T02:41:05,2025-02-27T05:28:57
L001028,vsimon@example.org,"Espinoza, Sanchez and Hernandez",Event,Working,GEO0210,2025-05-09T04:07:28,2025-12-17T23:59:37
L001029,howellmichaela@example.org,Hicks and Sons,Outbound,Disqualified,GEO0755,2025-04-11T01:55:48,2026-02-13T19:42:35
L001030,chasedavid@example.org,Walker Ltd,Event,Nurture,GEO0337,2025-10-21T05:52:59,2025-11-25T00:21:36
L001031,millercharles@example.org,Moore Inc,Partner,Qualified,GEO0085,2025-12-29T16:43:34,2026-02-28T08:42:47
L001032,baileywendy@example.com,Peters and Sons,Event,Nurture,GEO0115,2025-01-10T05:44:30,2026-01-15T07:00:22
L001033,anthonyjustin@example.net,"Kim, Hahn and Gomez",Outbound,New,GEO0181,2025-06-13T07:46:40,2025-06-17T16:04:40
L001034,christine66@example.com,Blackwell-Morris,Referral,Working,GEO0605,2025-06-17T16:07:22,2025-11-30T14:11:27
L001035,kimberlymonroe@example.net,Payne LLC,Inbound SDR,Qualified,GEO0669,2025-04-02T16:30:49,2026-01-18T17:51:29
L001036,kenneth48@example.com,Evans Group,Event,New,GEO0570,2025-02-16T19:05:45,2025-04-26T20:28:36
L001037,hunthenry@example.com,Long Inc,Partner,Working,GEO0361,2025-05-21T17:09:16,2025-12-26T06:22:35
L001038,hensontiffany@example.net,"Mason, Cardenas and Lin",Inbound SDR,Nurture,GEO0271,2025-11-11T19:13:09,2025-11-20T01:39:35
L001039,patriciagarrison@example.com,Miller-Yang,Outbound,Nurture,GEO0771,2024-12-05T10:52:30,2025-06-21T17:00:07
L001040,thompsonmiranda@example.org,Adams-Hill,Referral,Disqualified,GEO0064,2025-05-24T19:40:10,2025-12-26T16:34:45
L001041,david43@example.com,"Smith, Scott and Rodriguez",Event,Disqualified,GEO0298,2025-09-22T02:22:22,2025-10-17T18:25:21
L001042,amy39@example.net,Khan-Gonzalez,Web,Disqualified,GEO0156,2025-03-25T13:41:39,2025-05-21T14:57:09
L001043,brittany49@example.net,Ramirez and Sons,Web,Working,GEO0656,2026-02-20T08:44:01,2026-02-24T03:21:15
L001044,xanderson@example.com,Gonzalez-Kim,Partner,Nurture,GEO0057,2024-12-24T03:12:30,2025-01-15T05:27:58
L001045,michael61@example.net,"Hensley, Fernandez and Hughes",Partner,Disqualified,GEO0171,2026-02-25T23:41:11,2026-02-25T00:55:21
L001046,eugene58@example.com,"Harrison, Martin and White",Web,Working,GEO0513,2025-07-17T19:15:55,2025-10-13T14:18:56
L001047,iperry@example.net,Mason-Donovan,Partner,New,GEO0497,2024-10-18T03:18:59,2025-05-17T18:42:49
L001048,piercepatricia@example.com,Perez-Clayton,Outbound,New,GEO0238,2024-12-17T23:04:45,2025-05-19T02:50:23
L001049,xjackson@example.org,Duffy PLC,Web,Disqualified,GEO0393,2026-02-13T22:16:26,2026-02-24T14:08:04
L001050,susanmarquez@example.net,Chen-Barrett,Outbound,Disqualified,GEO0451,2024-04-09T04:32:45,2025-10-08T08:13:52
L001051,eric07@example.org,Acosta-Skinner,Outbound,Disqualified,GEO0508,2024-12-05T19:49:56,2026-02-05T21:55:03
L001052,meyerchristopher@example.net,Daniels-Barker,Outbound,Nurture,GEO0384,2024-07-17T11:07:04,2025-09-19T19:38:32
L001053,dylanstevens@example.net,Ward and Sons,Outbound,New,GEO0585,2025-03-08T15:41:33,2025-08-08T00:14:07
L001054,michael16@example.com,Lee-Salazar,Event,New,GEO0608,2025-11-22T22:38:43,2026-01-03T23:15:11
L001055,dford@example.net,"Henry, Hunter and Harris",Partner,New,GEO0570,2025-01-05T21:23:33,2025-01-18T08:42:08
L001056,barnettkathryn@example.org,"Davis, Smith and Castro",Referral,Qualified,GEO0168,2025-01-21T13:37:26,2025-08-07T17:08:47
L001057,burnettjesus@example.net,"May, Williams and May",Event,Disqualified,GEO0461,2024-11-01T14:17:24,2025-09-16T05:20:39
L001058,perrymatthew@example.org,"Livingston, Wright and Adams",Partner,Qualified,GEO0260,2025-03-24T04:16:26,2026-02-19T10:33:58
L001059,melissa89@example.org,Barry Group,Referral,New,GEO0558,2024-10-07T10:09:26,2024-12-17T02:57:10
L001060,dthompson@example.com,Olson-Chase,Web,Nurture,GEO0475,2024-02-28T15:35:19,2024-11-27T07:30:07
L001061,thomasrios@example.org,"Jones, Kennedy and Martin",Referral,New,GEO0012,2024-02-18T02:50:51,2025-01-10T07:39:05
L001062,katiesummers@example.com,Riley PLC,Event,New,GEO0470,2024-06-03T01:46:35,2024-07-17T12:12:50
L001063,margaretmarsh@example.net,"Dixon, Cole and Barton",Referral,Qualified,GEO0674,2025-04-04T02:21:32,2025-11-02T19:57:01
L001064,allison95@example.net,Rose Group,Web,Nurture,GEO0274,2024-11-09T07:10:39,2025-02-25T03:56:05
L001065,yhernandez@example.com,Franklin Group,Web,Qualified,GEO0128,2024-09-07T17:43:15,2025-06-25T17:42:15
L001066,efigueroa@example.net,Rice-Griffin,Outbound,Disqualified,GEO0483,2024-02-06T23:15:30,2024-04-08T03:09:56
L001067,qmcdowell@example.net,Miller LLC,Inbound SDR,Qualified,GEO0478,2025-03-16T20:31:01,2025-10-27T19:17:04
L001068,lsanders@example.com,"Green, Monroe and Weber",Partner,Working,GEO0376,2024-10-10T05:16:34,2025-07-10T07:05:19
L001069,sullivandaryl@example.org,White Group,Partner,Qualified,GEO0343,2024-10-07T05:43:58,2025-09-21T23:51:58
L001070,pdonaldson@example.org,Lawrence Inc,Web,Nurture,GEO0707,2024-03-01T02:56:52,2025-09-10T00:42:31
L001071,farmermelanie@example.com,Perez-Smith,Partner,Nurture,GEO0010,2025-09-19T16:00:43,2025-09-22T20:26:22
L001072,earl19@example.org,Scott and Sons,Referral,Nurture,GEO0320,2025-09-26T08:49:30,2026-02-18T11:44:30
L001073,eedwards@example.com,Bradford-Greer,Web,Nurture,GEO0300,2025-01-30T06:38:27,2025-02-25T03:13:06
L001074,zflores@example.com,Brown PLC,Web,Working,GEO0438,2024-08-18T00:31:40,2024-08-30T23:54:14
L001075,zgray@example.com,Haley-Brown,Outbound,Nurture,GEO0256,2024-06-23T04:56:29,2024-10-20T04:40:08
L001076,simpsondaniel@example.net,Parker Ltd,Referral,Qualified,GEO0111,2024-11-03T18:48:19,2025-07-31T08:05:35
L001077,charlesmoore@example.org,"Navarro, Dudley and Mccoy",Partner,Disqualified,GEO0307,2024-10-27T13:59:39,2026-01-06T07:20:00
L001078,tkennedy@example.org,Lyons-Montgomery,Inbound SDR,Disqualified,GEO0368,2024-05-29T11:00:06,2025-02-20T13:33:39
L001079,james58@example.org,Smith-Meyer,Referral,Qualified,GEO0566,2025-04-12T11:13:43,2025-11-11T22:51:32
L001080,heatherschmitt@example.net,Maldonado LLC,Outbound,Qualified,GEO0083,2025-03-10T23:38:26,2025-04-11T14:40:02
L001081,lisaking@example.org,"Nelson, Cooke and Williams",Outbound,Qualified,GEO0561,2024-07-05T11:47:36,2024-09-22T02:01:28
L001082,lowelori@example.com,Anderson and Sons,Event,Working,GEO0144,2025-12-05T16:13:20,2025-12-18T22:54:47
L001083,erinunderwood@example.net,"Jimenez, Hayes and Garcia",Web,Qualified,GEO0740,2025-03-01T03:01:15,2026-02-11T15:29:21
L001084,harpersarah@example.net,Rosales Inc,Partner,Nurture,GEO0487,2025-03-04T13:42:39,2025-08-14T18:59:54
L001085,garmstrong@example.net,Camacho LLC,Outbound,Nurture,GEO0521,2026-01-13T15:44:52,2026-01-26T17:52:57
L001086,ruizjuan@example.org,Wood-Rollins,Referral,Nurture,GEO0113,2025-10-22T23:11:06,2026-02-14T13:25:51
L001087,michaelmclaughlin@example.com,Cook Ltd,Partner,Nurture,GEO0605,2024-10-08T01:29:05,2025-08-11T01:26:17
L001088,davisbrittany@example.org,Cummings Inc,Inbound SDR,Qualified,GEO0184,2024-12-08T01:02:58,2025-02-25T08:25:09
L001089,travisgonzales@example.org,White-Bell,Inbound SDR,Nurture,GEO0022,2025-08-20T22:24:24,2025-12-27T00:23:04
L001090,hernandezmichael@example.org,"Gray, Cooper and Benitez",Event,Disqualified,GEO0722,2024-03-11T14:09:20,2026-01-14T18:47:18
L001091,zcohen@example.org,Wilson LLC,Outbound,Qualified,GEO0777,2025-06-11T23:24:07,2025-09-04T13:42:59
L001092,latasha93@example.net,"Thomas, Jennings and Wang",Referral,Nurture,GEO0153,2025-06-09T02:18:44,2025-06-10T22:49:00
L001093,hmendoza@example.org,"Diaz, Douglas and Smith",Referral,Working,GEO0063,2024-02-02T15:52:52,2025-04-15T15:13:27
L001094,marcusbrooks@example.net,"Moon, Burgess and Fields",Web,Nurture,GEO0654,2024-01-30T14:04:14,2025-03-02T09:17:21
L001095,victoria48@example.org,Singh PLC,Referral,Working,GEO0015,2025-09-15T13:16:51,2026-02-06T19:31:46
L001096,bbrown@example.com,"Brooks, Thomas and Wilson",Event,Disqualified,GEO0176,2025-08-26T02:08:19,2025-12-07T02:45:59
L001097,blevinsallison@example.org,Price-Simpson,Event,Nurture,GEO0002,2024-06-17T19:20:44,2025-08-16T19:11:58
L001098,carterruth@example.com,"Mcclain, Thompson and Robinson",Partner,New,GEO0615,2024-09-09T07:53:07,2025-06-10T05:54:23
L001099,hponce@example.com,Fitzgerald Ltd,Referral,New,GEO0420,2025-01-27T11:06:46,2025-11-10T06:30:50
L001100,bryanmeza@example.com,"Li, Hendricks and Hancock",Partner,Working,GEO0435,2024-07-27T03:32:16,2026-01-17T13:01:57
L001101,jgibbs@example.net,Brown-Hahn,Inbound SDR,New,GEO0096,2025-03-17T10:41:01,2025-08-05T16:23:19
L001102,joannamccoy@example.com,"Hamilton, Coleman and Rodriguez",Event,Qualified,GEO0131,2025-06-09T06:37:02,2025-06-24T23:10:47
L001103,sandra53@example.net,Powell-Hudson,Inbound SDR,Disqualified,GEO0228,2024-03-01T19:06:16,2024-04-28T23:37:26
L001104,tmccoy@example.com,Hall Ltd,Outbound,Qualified,GEO0195,2024-10-12T08:11:19,2025-07-27T09:04:34
L001105,lawrenceburns@example.com,Smith-Johnson,Event,Qualified,GEO0385,2024-06-22T09:44:59,2025-01-30T01:29:45
L001106,rwilliamson@example.com,Jackson-Campbell,Inbound SDR,Nurture,GEO0186,2024-04-23T02:28:19,2025-09-16T20:06:48
L001107,rita19@example.net,"Garcia, Brown and Orr",Event,Qualified,GEO0505,2025-01-09T18:37:49,2026-02-18T23:25:47
L001108,andre85@example.org,Lewis-Riggs,Referral,Qualified,GEO0607,2024-09-28T06:55:27,2025-11-03T02:46:04
L001109,markblanchard@example.org,Reynolds Ltd,Web,Qualified,GEO0304,2025-04-15T08:31:00,2025-07-09T14:39:43
L001110,marthasantiago@example.org,Rice-Scott,Inbound SDR,Nurture,GEO0516,2025-11-20T01:16:37,2026-01-26T21:50:24
L001111,yayala@example.com,Evans PLC,Web,New,GEO0621,2024-03-14T14:10:17,2025-06-17T21:45:50
L001112,andreaparker@example.net,"Charles, Kennedy and Norris",Partner,Disqualified,GEO0071,2026-01-16T03:16:42,2026-02-11T11:15:47
L001113,xmccarthy@example.org,"Brown, Moore and Adams",Web,Qualified,GEO0156,2024-10-07T19:53:41,2025-01-03T08:54:02
L001114,victoria76@example.net,Brewer and Sons,Inbound SDR,New,GEO0124,2024-01-03T04:03:09,2025-08-17T16:37:40
L001115,brittany24@example.com,"Brandt, Martin and Burke",Inbound SDR,Nurture,GEO0441,2024-12-24T09:51:33,2025-02-24T14:11:25
L001116,fwang@example.com,Turner-Smith,Web,Working,GEO0190,2025-05-03T21:09:56,2026-02-19T06:18:02
L001117,ladams@example.org,"Lyons, Wilson and Robinson",Referral,Qualified,GEO0406,2024-09-16T02:04:30,2025-06-01T11:40:41
L001118,sharonwashington@example.net,Morse and Sons,Referral,New,GEO0512,2025-03-10T23:26:50,2025-11-06T02:19:02
L001119,lloydlynn@example.net,"Gonzales, Sexton and Parker",Web,Working,GEO0629,2025-02-14T23:54:39,2025-08-30T20:12:04
L001120,dsims@example.org,Anderson Group,Outbound,Disqualified,GEO0019,2025-03-28T08:35:38,2025-11-13T03:56:54
L001121,mcdanieljulie@example.org,Reilly-Quinn,Partner,Working,GEO0079,2024-09-15T13:26:49,2024-10-24T23:49:00
L001122,wendywhite@example.net,Melton-Moran,Outbound,Disqualified,GEO0496,2025-08-13T14:34:00,2026-02-01T00:01:04
L001123,llee@example.org,Rubio Group,Web,Working,GEO0579,2024-09-05T06:18:49,2024-09-19T05:22:30
L001124,caldwellsusan@example.org,Vaughan-Murray,Web,New,GEO0677,2024-12-10T22:35:41,2025-12-13T02:37:51
L001125,adamsmackenzie@example.net,"Nelson, Moore and Bennett",Partner,Working,GEO0746,2025-11-01T01:07:42,2025-12-15T09:49:01
L001126,angelaboyd@example.net,Williams-Rodgers,Referral,Qualified,GEO0195,2024-11-20T13:36:42,2025-05-06T18:23:06
L001127,douglasrowe@example.com,Marshall-Brown,Event,Qualified,GEO0195,2025-08-06T06:38:59,2025-12-22T18:22:18
L001128,sblack@example.com,"Rodriguez, Garcia and Adams",Partner,Qualified,GEO0482,2025-04-05T20:00:36,2025-08-19T02:21:33
L001129,ikirby@example.org,Green Group,Web,Working,GEO0675,2025-01-28T18:23:53,2025-11-16T01:15:21
L001130,garciapatricia@example.com,Ortiz Group,Web,Disqualified,GEO0207,2025-05-23T13:11:42,2025-08-11T08:35:48
L001131,jacob06@example.com,Wise-Harvey,Partner,Working,GEO0763,2024-03-20T21:08:37,2026-02-01T08:57:11
L001132,rebecca47@example.net,Kelly-Henderson,Outbound,Disqualified,GEO0321,2026-01-29T04:56:31,2026-02-24T10:04:44
L001133,nicoleyork@example.com,Mcdonald Group,Web,Nurture,GEO0310,2024-05-01T05:53:02,2024-05-19T23:31:41
L001134,beardanna@example.com,"Edwards, Jordan and Lambert",Web,Working,GEO0142,2026-02-14T20:01:24,2026-02-25T05:24:30
L001135,ewilliams@example.net,Gardner-Howard,Outbound,Qualified,GEO0542,2025-05-15T13:15:36,2025-07-13T14:49:04
L001136,sheila80@example.org,Powell-Rojas,Inbound SDR,Nurture,GEO0010,2024-01-30T07:16:45,2024-04-05T01:45:25
L001137,jonesrobert@example.org,Medina-Lewis,Outbound,Disqualified,GEO0512,2024-05-14T22:16:31,2026-02-16T19:11:12
L001138,franciswhite@example.org,"Myers, Meadows and Rowland",Inbound SDR,Qualified,GEO0066,2024-03-28T23:45:24,2024-06-18T23:56:43
L001139,brandtkayla@example.org,Mckee-Williams,Outbound,Nurture,GEO0133,2024-04-10T23:53:40,2025-09-22T16:08:19
L001140,chandlerbrendan@example.com,"Jones, Robinson and Morrison",Web,Disqualified,GEO0763,2024-09-20T10:51:27,2025-07-02T04:25:18
L001141,johnhanson@example.com,Caldwell Group,Inbound SDR,Disqualified,GEO0537,2024-07-21T13:39:17,2025-07-18T19:06:22
L001142,annamcgee@example.net,Wright Inc,Outbound,New,GEO0526,2024-04-26T02:15:06,2025-02-17T22:32:49
L001143,kramerkenneth@example.org,Scott LLC,Inbound SDR,Qualified,GEO0369,2025-09-26T02:58:47,2026-02-19T10:21:58
